Type,0,10,20,30,40,50,60,66,a,v,e,r,a,g,e
Highest Acc: ,0.7846190675292803,0.7631057463933868,0.7285469295415593,0.6882944038648403,0.6532797243243728,0.6102065145597916,0.5275245743370217,0.5567729723397881,0.6640437416112551
var: ,0.014936122755201765,0.013857658523180865,0.03172553158243031,0.043820785272617714,0.04136667266652053,0.027682483844228934,0.0679907018168884,0.0761366393196765,0.03968957447259312
